batch_timestamp,machine,dataset,group,n_rows,n_train,n_test,n_features,k,algorithm,run,time_seconds,accuracy_pct
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,1,1.4695809539998663,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,2,1.5508704390003913,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,3,1.5759077550001166,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,4,1.552657963999991,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,5,1.5033942050004043,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,6,1.4741819719993146,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,7,1.4268315750005058,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,8,1.4293333559999155,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,9,1.4747099640007946,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,10,1.4311579999994137,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,11,1.4432844779994412,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,12,1.4442636760004461,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,13,1.46605483500025,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,14,1.4538869719999639,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,15,1.4391450439998152,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,16,1.4374118320001799,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,17,1.4450287189993105,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,18,1.4764967470000556,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,19,1.3791512910001984,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,20,1.3807279399998151,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,21,1.4024511810002878,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,22,1.4241496639997422,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,23,1.42751125399991,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,24,1.438218612000128,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,25,1.405815129000075,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,26,1.437131220000083,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,27,1.4012458480001442,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,28,1.3847167180001634,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,29,1.4639354069995534,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,30,1.3637372610000966,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,1,10.719000590999713,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,2,10.632075991999955,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,3,10.575091589000294,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,4,10.644073000999924,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,5,10.21779392100052,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,6,10.256941439000002,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,7,10.316429476999474,47.37708138906626
20260327_123648,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,8,10.338196663999952,47.37708138906626
