batch_timestamp,machine,dataset,group,n_rows,n_train,n_test,n_features,k,algorithm,run,time_seconds,accuracy_pct
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,1,1.3540736940003626,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,2,1.3741227869995782,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,3,1.396025617000305,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,4,1.3930674479997833,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,5,1.3806361960005233,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,6,1.3989420289999543,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,7,1.416644907000773,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,8,1.375622399000349,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,9,1.437341386999833,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,10,1.362396217999958,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,11,1.4317258780001794,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,12,1.3825958190000165,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,13,1.3868439809994015,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,14,1.4269540639998013,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,15,1.4160382780000873,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,16,1.4075308760002372,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,17,1.425425751000148,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,18,1.3813418199997614,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,19,1.4191079149995858,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,20,1.43417913400026,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,21,1.4236319600004208,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,22,1.4319008339998618,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,23,1.417993452999326,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,24,1.4711829690004379,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,25,1.3678162769992923,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,26,1.428948596999362,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,27,1.3852560430004814,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,28,1.4783823879997726,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,29,1.4728140939996592,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_brute,30,1.398627954999938,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,1,10.294798251999964,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,2,10.196005897999385,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,3,10.11724829600007,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,4,9.991629811999701,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,5,10.212996676999865,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,6,10.467213922000155,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,7,10.32019736699931,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,8,10.334289056999296,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,9,10.824696880999909,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,10,10.902269927999441,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,11,10.895235429999957,47.37708138906626
20260327_122818,ECS-CSH-308-18,aapl_full,full_comparison,203586,162868,40718,16,50,sklearn_kdtree,12,10.99416573399958,47.37708138906626
