batch_timestamp,machine,dataset,group,n_rows,n_train,n_test,n_features,k,algorithm,run,time_seconds,accuracy_pct
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,1,0.027239182000130313,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,2,0.0005728999999519147,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,3,0.0004724590000932949,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,4,0.00046855100003995176,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,5,0.001401875999818003,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,6,0.0004222689999551221,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,7,0.0004017520000161312,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,8,0.0004522149999957037,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,9,0.0003951899998355657,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,10,0.00039510099986728164,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,11,0.00041759200007618347,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,12,0.00038896099999874423,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,13,0.00041592800016587717,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,14,0.0003873050000038347,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,15,0.000384112999881836,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,16,0.00044100200011598645,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,17,0.0004437869999946997,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,18,0.0004093730001386575,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,19,0.00038793400017311797,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,20,0.0004742710000300576,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,21,0.0004001390000212268,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,22,0.0004080070000327396,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,23,0.0003828950000297482,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,24,0.00036975300008634804,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,25,0.00042025400011880265,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,26,0.0003841210000246065,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,27,0.00040238200017483905,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,28,0.00037606899991260434,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,29,0.0003858329998820409,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_brute,30,0.0003942799999094859,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_kdtree,1,0.004546462000007523,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_kdtree,2,0.0004978549998213566,55.00000000000001
20260327_104710,ECS-CSH-308-18,aapl_100,aapl_scaling,100,80,20,22,5,sklearn_kdtree,3,0.0004989959998056293,55.00000000000001
