batch_timestamp,machine,dataset,group,n_rows,n_train,n_test,n_features,k,algorithm,run,time_seconds,accuracy_pct
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,1,0.011617291000220575,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,2,0.0006599910002478282,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,3,0.0009301290001531015,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,4,0.0009611450004740618,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,5,0.00043005900079151616,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,6,0.0012742799999614363,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,7,0.0004058559998156852,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,8,0.00044785600039176643,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,9,0.00038719000076525845,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_brute,10,0.0032482919996255077,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,1,0.0014951049997762311,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,2,0.000489605999973719,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,3,0.00045531900013884297,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,4,0.0004396170006657485,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,5,0.0004173260003881296,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,6,0.00041165200036630267,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,7,0.00042281100013497053,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,8,0.0004134560003876686,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,9,0.0004229260002830415,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,sklearn_kdtree,10,0.00039705299968773033,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_build,0,1.3031e-05,
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,1,0.00037906,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,1,0.000244825,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,2,0.000223531,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,2,0.000373184,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,3,0.000331767,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,3,0.000222077,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,4,0.000223905,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,4,0.000323035,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,5,0.000242897,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,5,0.000226773,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,6,0.000269811,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,6,0.00046192,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,7,0.000364344,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,7,0.000381003,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,8,0.000381044,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,8,0.000598748,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,9,0.000559107,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,9,0.000246682,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,brute_simd,10,0.000222635,100.0
20260410_131940,ECS-CSH-308-18,iris,classic_ml,150,120,30,4,5,kdtree_simd,10,0.000391748,100.0
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,1,0.002164568000807776,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,2,0.000503388000652194,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,3,0.00042418500015628524,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,4,0.0004307369999878574,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,5,0.0004067030004080152,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,6,0.0004224860003887443,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,7,0.0004016740003862651,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,8,0.0004489740003918996,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,9,0.00041264199990109773,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_brute,10,0.000404071000048134,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,1,0.0009046969998962595,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,2,0.0007919449999462813,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,3,0.000780278999627626,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,4,0.0007757100001981598,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,5,0.0007652430003872723,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,6,0.0010814089991981746,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,7,0.0009036480005306657,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,8,0.0007686620001550182,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,9,0.0007969160005814047,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,sklearn_kdtree,10,0.000770984999689972,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,kdtree_build,0,2.4353e-05,
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,brute_simd,1,0.00072038,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,kdtree_simd,1,0.000473204,75.0
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,brute_simd,2,0.000424467,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,kdtree_simd,2,0.000240789,75.0
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,brute_simd,3,0.000277748,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,kdtree_simd,3,0.000654781,75.0
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,brute_simd,4,0.000457063,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,kdtree_simd,4,0.000411292,75.0
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,brute_simd,5,0.000449414,72.22222222222221
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,kdtree_simd,5,0.000529411,75.0
20260410_131940,ECS-CSH-308-18,wine,classic_ml,178,142,36,13,5,brute_simd,6,0.000599783,72.22222222222221
